user_id,session_id,device_type,click_events,scroll_events,touch_events,keyboard_events,device_motion,time_on_page,screen_size,browser_info,language,timezone_offset,device_orientation,geolocation_city,transaction_amount,transaction_date,mouse_movement,label,obvious_anomaly_flag,true_label,predicted_label,anomaly_score,risk_level,risk_reason
262,107,1,11,13,0,20,0.0,10,3,2,2,480,1,2,762.45,2025-06-14 01:00:00,23,0,1,0,1,0.5024964257102253,Medium,Unusual time on page
275,108,1,5,13,0,9,0.0,62,1,3,2,330,0,2,4861.69,2024-01-08 01:00:00,145,0,0,0,0,0.49508913806249333,Medium,No touch events on Mobile
373,109,0,4,6,7,5,0.64,72,3,1,2,330,1,1,4128.02,2024-04-22 23:00:00,0,0,0,0,0,0.4593257421122378,Medium,Some features are moderately unusual
386,110,1,9,11,0,13,0.0,73,1,2,0,0,0,0,1213.68,2025-06-04 05:00:00,186,0,0,0,0,0.4725464514325976,Medium,No touch events on Mobile
425,111,0,3,5,10,6,0.55,110,2,2,2,0,2,0,822.94,2024-10-13 09:00:00,0,0,0,0,0,0.48865293856672964,Medium,Some features are moderately unusual
232,112,1,4,13,0,16,0.0,17,3,2,0,330,0,0,915.32,2024-10-24 14:00:00,60,0,0,0,0,0.4710861694959665,Medium,No touch events on Mobile
166,115,1,6,9,0,12,0.0,26,1,0,1,60,2,2,6756.31,2025-06-30 03:00:00,39,0,0,0,0,0.4675368472186776,Medium,No touch events on Mobile
74,116,1,11,6,0,13,0.0,149,4,2,2,330,2,5,550.8,2025-03-08 17:00:00,362,0,0,0,0,0.5131754818673887,Medium,No touch events on Mobile
424,117,1,9,10,0,21,0.0,264,0,2,0,-330,1,5,916.61,2025-05-31 05:00:00,651,0,0,0,0,0.5258309088475959,Medium,No touch events on Mobile
414,118,1,6,11,0,16,0.0,13,2,0,1,60,1,1,1278.21,2025-04-26 09:00:00,41,0,0,0,0,0.4578979343892417,Medium,No touch events on Mobile
262,119,0,2,2,10,7,1.09,61,3,2,1,330,1,5,132.22,2025-02-03 06:00:00,0,0,0,0,0,0.4675288188574421,Medium,Some features are moderately unusual
212,120,1,9,14,0,13,0.0,21,1,1,0,480,0,4,759.26,2024-11-24 09:00:00,53,0,0,0,0,0.4576241617260971,Medium,No touch events on Mobile
164,121,0,4,7,9,4,1.02,10,4,2,0,60,0,0,440.13,2025-05-31 09:00:00,0,0,1,0,1,0.5011079549414936,Medium,Unusual time on page
8,122,1,9,11,0,16,0.0,35,1,3,1,0,0,0,1249.17,2025-01-08 20:00:00,89,0,0,0,0,0.4785607627018581,Medium,No touch events on Mobile
446,123,1,5,11,0,18,0.0,13,3,2,0,480,2,5,488.15,2024-12-14 15:00:00,34,0,0,0,0,0.4856582459147417,Medium,No touch events on Mobile
479,124,1,6,16,0,11,0.0,111,1,3,1,60,2,5,936.27,2024-05-17 22:00:00,260,0,0,0,0,0.49100652181766435,Medium,No touch events on Mobile
38,126,0,6,4,4,8,0.67,68,3,2,2,60,0,1,1085.27,2024-05-24 02:00:00,0,0,0,0,0,0.47994948752380234,Medium,Some features are moderately unusual
206,127,1,9,11,0,14,0.0,13,1,3,2,60,2,5,534.83,2024-07-22 14:00:00,38,0,0,0,0,0.48527325152928585,Medium,No touch events on Mobile
320,128,0,7,5,10,6,0.51,10,0,1,0,60,0,3,2086.97,2025-01-19 22:00:00,0,0,1,0,1,0.5071018785921959,Medium,Unusual time on page
43,129,1,9,17,0,18,0.0,148,3,3,0,0,2,1,160.4,2024-06-22 21:00:00,354,0,0,0,0,0.5149941362216253,Medium,No touch events on Mobile
94,130,0,2,2,9,6,0.47,17,3,0,0,-330,2,2,266.56,2024-01-03 04:00:00,0,0,0,0,0,0.5218021378115408,Medium,Some features are moderately unusual
336,131,1,6,10,0,17,0.0,83,2,0,0,0,1,3,42.68,2024-07-28 05:00:00,227,0,0,0,0,0.45656717242525274,Medium,No touch events on Mobile
256,132,0,4,6,3,5,1.42,36,0,1,2,480,2,4,161.65,2025-02-02 04:00:00,0,1,0,1,0,0.4764424322735524,Medium,Some features are moderately unusual
193,133,0,3,8,6,7,0.89,79,3,2,2,-330,2,0,509.49,2024-02-13 06:00:00,0,0,0,0,0,0.4866907948752444,Medium,Some features are moderately unusual
267,134,0,5,3,9,3,1.61,34,4,0,1,480,0,2,180.71,2024-11-27 21:00:00,0,0,0,0,0,0.48511358964434,Medium,Some features are moderately unusual
414,135,1,5,7,0,24,0.0,10,1,3,1,-330,0,0,863.04,2025-05-23 14:00:00,28,0,1,0,1,0.5552364985492367,Medium,Unusual time on page
465,137,1,11,13,0,8,0.0,22,4,2,2,-330,2,3,446.81,2024-03-30 10:00:00,41,0,0,0,0,0.5083964948241265,Medium,No touch events on Mobile
257,138,1,7,12,0,14,0.0,18,1,1,0,-330,0,4,1120.9,2024-12-24 11:00:00,43,0,0,0,0,0.4657314907309128,Medium,No touch events on Mobile
181,139,0,0,2,8,5,1.02,50,1,1,0,60,0,1,1580.26,2025-04-11 14:00:00,0,0,0,0,0,0.4846033828411099,Medium,No click events
448,140,0,4,6,11,4,1.26,96,2,3,2,330,2,0,4711.86,2024-02-04 02:00:00,0,0,0,0,0,0.509129103586944,Medium,Some features are moderately unusual
389,141,0,6,4,6,5,1.2,27,3,0,2,-330,2,5,4645.42,2024-07-08 19:00:00,0,0,0,0,0,0.5073228453589865,Medium,Some features are moderately unusual
118,142,1,4,11,0,21,0.0,10,1,0,0,60,0,4,1887.43,2024-12-20 02:00:00,22,0,1,0,1,0.5182812850524021,Medium,Unusual time on page
30,143,1,5,13,0,14,0.0,65,2,3,1,60,0,4,1626.6,2025-03-21 02:00:00,158,0,0,0,0,0.4767302500356314,Medium,No touch events on Mobile
151,144,1,12,14,0,22,0.0,83,4,0,1,-330,2,5,979.64,2024-03-20 15:00:00,210,0,0,0,0,0.5259084811984522,Medium,No touch events on Mobile
357,145,0,4,4,7,9,0.65,296,2,1,1,330,1,5,1707.57,2025-03-31 17:00:00,0,0,0,0,0,0.4813975401989309,Medium,Some features are moderately unusual
156,146,0,3,7,5,9,0.42,80,4,1,0,60,1,5,2935.26,2024-03-12 02:00:00,0,0,0,0,0,0.4839667699312459,Medium,Some features are moderately unusual
399,148,0,6,7,9,3,1.16,57,3,1,1,330,2,1,4258.3,2024-08-07 19:00:00,0,0,0,0,0,0.46453127056083,Medium,Some features are moderately unusual
302,149,1,5,14,0,15,0.0,76,1,0,0,480,1,5,2289.12,2024-06-16 02:00:00,187,0,0,0,0,0.47940394215642484,Medium,No touch events on Mobile
14,150,0,5,10,6,4,1.08,236,0,3,1,-330,0,2,2429.68,2025-06-04 17:00:00,0,0,0,0,0,0.5135707319821133,Medium,Some features are moderately unusual
166,151,0,4,9,8,5,1.35,158,4,0,2,330,2,5,383.43,2024-05-04 20:00:00,0,0,0,0,0,0.4979402515342819,Medium,Some features are moderately unusual
58,152,1,9,9,0,6,0.0,35,1,2,2,480,0,4,3128.83,2025-01-09 12:00:00,92,0,0,0,0,0.4829062436290348,Medium,No touch events on Mobile
93,153,0,3,8,3,5,0.95,24,0,1,1,-330,2,3,2118.53,2025-02-27 07:00:00,0,0,0,0,0,0.4846530503398782,Medium,Some features are moderately unusual
263,154,0,3,12,7,10,1.02,27,0,0,2,60,0,4,616.52,2024-01-24 15:00:00,0,0,0,0,0,0.5075248105372392,Medium,Some features are moderately unusual
494,155,0,5,2,8,7,1.1,63,4,2,2,-330,2,0,236.64,2025-01-24 03:00:00,0,0,0,0,0,0.5347094578166837,Medium,Some features are moderately unusual
399,156,0,3,6,6,3,1.74,122,1,0,2,480,1,1,387.29,2024-08-31 18:00:00,0,0,0,0,0,0.4855950526128649,Medium,Some features are moderately unusual
305,157,1,12,14,0,15,0.0,62,0,1,2,0,2,5,191.44,2024-11-30 13:00:00,149,0,0,0,0,0.4917200584374648,Medium,No touch events on Mobile
333,159,1,12,15,0,11,0.0,10,2,0,1,0,2,5,787.19,2024-04-03 10:00:00,17,0,1,0,1,0.5094505621797172,Medium,Unusual time on page
467,160,0,7,11,9,2,0.99,115,2,3,1,-330,0,4,7252.21,2024-03-06 19:00:00,0,0,0,0,0,0.5061676023222211,Medium,Some features are moderately unusual
320,161,1,9,6,0,16,0.0,147,1,0,1,60,2,4,305.25,2025-03-21 08:00:00,326,0,0,0,0,0.47804408738185694,Medium,No touch events on Mobile
289,162,0,6,6,9,9,1.68,30,3,2,1,0,2,4,1041.37,2025-04-21 06:00:00,0,0,0,0,0,0.4537773004537149,Medium,Some features are moderately unusual
320,163,0,7,3,16,0,0.81,98,2,1,0,480,1,1,68.6,2024-09-25 16:00:00,0,0,0,0,0,0.5020509756825482,Medium,Some features are moderately unusual
94,164,0,4,8,5,7,1.66,50,4,0,1,60,2,0,3178.81,2025-05-08 20:00:00,0,0,0,0,0,0.49336039342108656,Medium,Some features are moderately unusual
202,165,0,39,6,4,0,3.82,197,1,2,0,60,1,2,18987.091867284704,2024-04-30 03:00:00,1218,1,1,1,1,0.5864332457755087,Medium,Large transaction at odd hour
106,166,1,8,18,0,11,0.0,167,0,2,0,480,0,5,26.06,2024-12-19 04:00:00,394,0,0,0,0,0.5323329327247366,Medium,No touch events on Mobile
281,167,1,7,11,0,15,0.0,67,2,1,2,330,0,0,511.57,2024-06-26 01:00:00,148,0,0,0,0,0.46411148487019643,Medium,No touch events on Mobile
106,168,1,8,10,0,15,0.0,105,1,0,0,60,1,0,1019.29,2025-03-03 03:00:00,260,1,0,1,0,0.47459410583276174,Medium,No touch events on Mobile
62,170,1,7,12,0,19,0.0,193,1,0,0,0,0,4,796.0,2025-03-01 05:00:00,489,0,0,0,0,0.5183403428371263,Medium,No touch events on Mobile
492,171,1,10,13,0,16,0.0,61,3,3,0,60,1,2,1584.29,2024-12-14 08:00:00,158,0,0,0,0,0.4781732242085706,Medium,No touch events on Mobile
67,172,1,8,15,0,17,0.0,33,0,1,0,-330,0,0,606.32,2024-02-03 23:00:00,84,0,0,0,0,0.50104685201399,Medium,No touch events on Mobile
372,173,0,6,5,4,4,1.06,126,0,1,1,480,0,3,136.73,2024-08-31 19:00:00,0,0,0,0,0,0.48009495848689177,Medium,Some features are moderately unusual
457,174,0,4,4,11,3,1.7,600,0,2,2,60,0,4,11847.664655331131,2024-09-01 15:00:00,0,1,1,1,1,0.5558791355685081,Medium,Unusual time on page
26,175,1,15,11,0,21,0.0,44,4,2,2,0,2,4,2108.95,2024-03-20 19:00:00,111,0,0,0,0,0.507470780800648,Medium,No touch events on Mobile
446,176,1,9,10,0,12,0.0,180,1,1,1,480,2,5,718.51,2024-10-16 06:00:00,440,0,0,0,0,0.48783906014689854,Medium,No touch events on Mobile
338,177,0,5,8,12,5,0.5,115,4,2,2,480,0,4,177.16,2024-12-20 06:00:00,0,0,0,0,0,0.48588751661771434,Medium,Some features are moderately unusual
197,178,1,7,14,0,19,0.0,46,4,3,2,330,2,4,559.63,2024-07-26 16:00:00,119,0,0,0,0,0.48765218074514216,Medium,No touch events on Mobile
334,179,1,6,8,0,13,0.0,21,1,2,2,60,2,1,2456.35,2024-08-31 03:00:00,54,0,0,0,0,0.46857836765679145,Medium,No touch events on Mobile
407,181,1,11,19,0,17,0.0,39,0,2,0,0,0,1,1330.23,2024-07-06 14:00:00,113,0,0,0,0,0.5087970059685173,Medium,No touch events on Mobile
491,182,0,8,10,9,7,0.71,30,1,2,2,0,0,3,481.33,2024-02-02 10:00:00,0,0,0,0,0,0.48262884135619766,Medium,Some features are moderately unusual
78,183,1,5,15,0,17,0.0,17,3,2,1,330,2,1,84.16,2024-04-28 23:00:00,45,0,0,0,0,0.4740087336474106,Medium,No touch events on Mobile
242,184,0,5,10,5,4,1.5,122,1,3,2,60,1,0,3027.07,2024-02-08 20:00:00,0,0,0,0,0,0.48799895654299136,Medium,Some features are moderately unusual
124,185,1,7,16,0,14,0.0,26,1,2,2,480,0,1,454.74,2024-06-30 16:00:00,80,0,0,0,0,0.4831630570648883,Medium,No touch events on Mobile
340,186,0,6,4,11,4,0.72,54,2,2,1,60,1,4,826.46,2024-06-12 02:00:00,0,1,0,1,0,0.45544948182333383,Medium,Some features are moderately unusual
252,187,1,3,11,0,11,0.0,43,3,0,2,330,2,1,725.68,2024-02-22 15:00:00,120,0,0,0,0,0.47002307393592485,Medium,No touch events on Mobile
0,188,1,3,12,0,16,0.0,361,2,0,1,-330,0,3,1316.32,2024-10-10 09:00:00,915,0,0,0,0,0.5544486326777831,Medium,No touch events on Mobile
38,189,0,3,6,8,4,0.29,44,0,3,2,60,1,3,808.03,2024-09-29 05:00:00,0,0,0,0,0,0.4884960380112619,Medium,Some features are moderately unusual
149,190,0,6,7,11,6,1.54,10,0,1,2,-330,1,4,2868.34,2024-02-29 13:00:00,0,0,1,0,1,0.4898509113678626,Medium,Unusual time on page
13,192,0,4,3,8,3,0.87,10,3,2,1,-330,1,0,627.36,2024-01-25 23:00:00,0,0,1,0,1,0.5026320042233114,Medium,Unusual time on page
274,193,0,6,7,6,6,1.73,80,4,1,2,-330,1,3,1859.73,2024-11-28 02:00:00,0,0,0,0,0,0.4675133054068151,Medium,Some features are moderately unusual
390,194,0,5,3,4,7,1.32,82,1,2,0,60,2,1,146.64,2024-08-07 23:00:00,0,0,0,0,0,0.4771721233404295,Medium,Some features are moderately unusual
257,195,0,9,7,3,3,1.34,48,2,3,0,60,0,3,300.17,2024-01-07 01:00:00,0,0,0,0,0,0.47513380046648596,Medium,Some features are moderately unusual
371,196,0,6,6,9,2,1.03,50,3,2,2,0,0,0,1288.76,2024-10-20 07:00:00,0,0,0,0,0,0.47188476572138693,Medium,Some features are moderately unusual
475,197,1,7,15,0,11,0.0,10,2,0,1,0,0,0,159.04,2024-05-08 21:00:00,29,0,1,0,1,0.5123618154519326,Medium,Unusual time on page
132,198,1,8,9,0,20,0.0,65,1,2,0,480,0,0,716.0,2024-12-28 05:00:00,139,0,0,0,0,0.4877620055772235,Medium,No touch events on Mobile
225,199,1,8,9,0,24,0.0,63,4,3,2,-330,0,5,3502.79,2024-06-10 05:00:00,166,0,0,0,0,0.528034241050488,Medium,No touch events on Mobile
347,200,0,2,5,6,11,1.26,14,2,1,0,0,0,3,479.14,2025-02-10 16:00:00,0,0,0,0,0,0.480994966071075,Medium,Some features are moderately unusual
470,201,1,10,16,0,9,0.0,10,3,0,0,330,1,5,694.22,2025-03-18 12:00:00,27,0,1,0,1,0.518124310202167,Medium,Unusual time on page
203,203,1,10,15,0,14,0.0,11,1,3,0,0,2,2,566.25,2025-02-11 04:00:00,36,0,0,0,0,0.4931211105502837,Medium,No touch events on Mobile
166,204,0,8,7,8,1,1.76,10,1,3,2,480,2,2,783.76,2024-11-17 14:00:00,0,0,1,0,1,0.5257317040448194,Medium,Unusual time on page
401,205,0,6,7,5,5,0.84,84,4,3,2,330,2,5,3572.88,2024-11-08 22:00:00,0,0,0,0,0,0.49310121831383785,Medium,Some features are moderately unusual
25,206,0,5,6,8,9,1.93,19,3,3,0,480,0,1,191.53,2024-04-30 01:00:00,0,0,0,0,0,0.5028973252641847,Medium,Some features are moderately unusual
128,207,1,13,7,0,6,0.0,26,1,0,2,330,0,3,115.04,2025-03-13 16:00:00,65,0,0,0,0,0.4794394232611348,Medium,No touch events on Mobile
155,208,0,4,10,11,7,1.08,17,2,2,0,330,2,2,99.83,2024-02-26 21:00:00,0,0,0,0,0,0.4747282077481582,Medium,Some features are moderately unusual
451,209,1,6,13,0,11,0.0,284,0,1,2,330,0,1,6234.59,2024-08-25 04:00:00,688,0,0,0,0,0.5339810476002761,Medium,No touch events on Mobile
278,210,1,10,16,0,11,0.0,173,3,2,1,480,2,4,2231.67,2024-01-22 08:00:00,450,0,0,0,0,0.4920120556110157,Medium,No touch events on Mobile
9,211,1,9,7,0,14,0.0,23,2,3,1,0,2,4,1816.91,2024-11-03 01:00:00,50,0,0,0,0,0.4795814306085177,Medium,No touch events on Mobile
244,212,1,7,16,0,13,0.0,35,4,0,2,0,0,3,2074.38,2024-04-09 23:00:00,90,0,0,0,0,0.4864598006086636,Medium,No touch events on Mobile
412,214,1,13,13,0,15,0.0,21,4,0,1,0,0,3,202.29,2024-07-18 05:00:00,50,0,0,0,0,0.48204670967449353,Medium,No touch events on Mobile
457,215,0,4,3,5,5,0.89,60,1,1,2,-330,1,4,584.46,2024-09-12 20:00:00,0,0,0,0,0,0.4798783259545696,Medium,Some features are moderately unusual
264,216,1,6,15,0,13,0.0,10,4,2,2,480,2,1,729.33,2024-10-20 14:00:00,26,0,1,0,1,0.5163636163539909,Medium,Unusual time on page
168,217,0,2,3,3,5,1.49,100,0,3,2,60,1,4,937.23,2024-03-29 09:00:00,0,0,0,0,0,0.48806440160666814,Medium,Some features are moderately unusual
214,218,0,4,4,7,6,1.46,66,2,3,0,330,2,3,103.05,2024-02-22 14:00:00,0,0,0,0,0,0.4726089662774604,Medium,Some features are moderately unusual
175,219,1,9,9,0,14,0.0,206,3,1,2,0,2,3,564.16,2024-11-03 07:00:00,503,0,0,0,0,0.4849522786545221,Medium,No touch events on Mobile
467,220,1,30,14,0,0,0.0,16,1,3,0,60,1,1,15344.616806007389,2024-12-05 03:00:00,1410,1,1,1,1,0.5618395744954778,Medium,Large transaction at odd hour
16,221,1,14,10,0,16,0.0,146,3,0,2,0,2,1,2394.72,2024-02-02 03:00:00,399,0,0,0,0,0.5110824450165095,Medium,No touch events on Mobile
284,222,0,9,10,10,4,0.57,141,2,2,0,480,1,0,571.74,2025-02-14 08:00:00,0,0,0,0,0,0.4756606579615635,Medium,Some features are moderately unusual
171,223,1,8,10,0,13,0.0,12,0,3,2,60,2,3,1367.76,2024-12-30 11:00:00,34,0,0,0,0,0.4821034507387631,Medium,No touch events on Mobile
89,226,1,8,16,0,18,0.0,45,2,2,1,60,1,5,970.41,2025-02-08 04:00:00,106,0,0,0,0,0.47432541484784013,Medium,No touch events on Mobile
120,227,1,5,12,0,14,0.0,16,2,0,1,60,0,0,1202.93,2025-03-24 18:00:00,41,0,0,0,0,0.4694622620772168,Medium,No touch events on Mobile
227,228,0,7,2,6,5,1.31,26,1,3,0,330,0,0,31.89,2025-04-17 00:00:00,0,0,0,0,0,0.49192870561966257,Medium,Some features are moderately unusual
31,229,0,5,2,3,9,1.75,27,3,2,2,0,2,0,2247.32,2024-06-10 00:00:00,0,0,0,0,0,0.5133121557424108,Medium,Some features are moderately unusual
451,230,1,4,13,0,21,0.0,600,2,3,1,0,1,3,13247.015148540208,2024-12-08 03:00:00,197,1,1,1,1,0.5577111727212322,Medium,Large transaction at odd hour
128,231,0,3,3,6,6,1.62,47,2,3,2,-330,0,3,1064.53,2024-01-16 23:00:00,0,0,0,0,0,0.49074424150400275,Medium,Some features are moderately unusual
35,232,0,4,11,10,7,0.83,265,0,0,0,0,1,3,3064.81,2024-10-17 15:00:00,0,0,0,0,0,0.5179992142170303,Medium,Some features are moderately unusual
416,233,0,3,6,9,6,0.82,12,4,3,1,330,1,1,13.06,2024-11-23 06:00:00,0,0,0,0,0,0.47080236206729276,Medium,Some features are moderately unusual
190,234,0,7,7,7,8,1.6,327,0,0,0,60,2,0,773.68,2025-06-10 10:00:00,0,0,0,0,0,0.5174708384043811,Medium,Some features are moderately unusual
413,235,0,5,11,9,6,0.05,23,3,0,0,480,1,3,3064.95,2025-06-23 17:00:00,0,0,0,0,0,0.4880089071171484,Medium,Some features are moderately unusual
475,237,0,6,8,15,5,1.24,133,3,3,0,480,2,0,2178.1,2024-10-19 02:00:00,0,0,0,0,0,0.5200838398893836,Medium,Some features are moderately unusual
130,238,0,20,1,10,0,3.53,37,1,2,0,-330,0,1,18957.646902121847,2024-05-09 03:00:00,1025,1,1,1,1,0.6033737411687555,Medium,Large transaction at odd hour
318,239,1,5,13,0,13,0.0,13,4,0,0,-330,1,2,175.37,2024-08-19 13:00:00,47,0,0,0,0,0.48350568150524836,Medium,No touch events on Mobile
295,240,1,7,7,0,15,0.0,175,3,0,0,60,0,1,490.43,2025-01-31 20:00:00,440,0,0,0,0,0.49171783899993565,Medium,No touch events on Mobile
61,241,1,10,5,0,22,0.0,33,4,0,1,330,1,5,892.57,2025-06-13 22:00:00,76,0,0,0,0,0.5173976110101948,Medium,No touch events on Mobile
35,242,0,3,8,12,5,1.14,96,0,3,0,60,0,5,404.38,2024-02-26 08:00:00,0,0,0,0,0,0.5083420177115499,Medium,Some features are moderately unusual
97,243,0,4,7,11,4,2.21,75,3,2,2,330,0,3,33.15,2025-06-21 21:00:00,0,0,0,0,0,0.4825314599534675,Medium,Some features are moderately unusual
237,244,1,7,14,0,20,0.0,57,2,2,2,-330,1,5,7089.1,2024-11-12 07:00:00,146,0,0,0,0,0.4936809117536072,Medium,No touch events on Mobile
302,245,0,8,2,11,3,1.42,61,3,2,0,330,2,4,952.97,2024-01-11 01:00:00,0,0,0,0,0,0.48850557577075304,Medium,Some features are moderately unusual
456,246,1,11,6,0,14,0.0,118,4,3,1,60,0,3,722.03,2024-02-20 01:00:00,282,0,0,0,0,0.49035365052184404,Medium,No touch events on Mobile
112,248,1,8,10,0,17,0.0,10,3,1,1,60,1,2,1535.98,2024-07-29 16:00:00,34,0,1,0,1,0.4685316064382296,Medium,Unusual time on page
14,249,0,6,8,9,0,1.1,99,1,0,1,0,2,1,1446.92,2024-08-20 15:00:00,0,0,0,0,0,0.49058853070176506,Medium,Some features are moderately unusual
342,250,1,7,13,0,7,0.0,203,2,3,0,330,1,3,93.72,2024-12-21 18:00:00,510,0,0,0,0,0.49220360064100466,Medium,No touch events on Mobile
154,251,1,4,11,0,12,0.0,10,1,1,2,-330,0,0,413.13,2024-02-07 08:00:00,20,0,1,0,1,0.5008946783418137,Medium,Unusual time on page
293,252,0,2,8,10,4,1.59,13,0,2,1,480,1,3,538.5,2024-05-26 05:00:00,0,0,0,0,0,0.4713842265227166,Medium,Some features are moderately unusual
155,253,0,6,4,4,7,1.15,113,3,3,1,0,0,4,1201.61,2024-02-20 22:00:00,0,0,0,0,0,0.4674091989817451,Medium,Some features are moderately unusual
437,254,1,8,12,0,12,0.0,51,3,2,2,-330,1,2,4692.42,2024-08-23 16:00:00,145,0,0,0,0,0.48478012795299924,Medium,No touch events on Mobile
194,255,0,2,4,6,6,2.51,46,0,3,1,-330,0,1,1585.71,2024-04-15 08:00:00,0,0,0,0,0,0.5102155502567829,Medium,Some features are moderately unusual
216,256,0,5,4,9,6,0.97,13,1,1,1,-330,2,3,3909.5,2024-05-09 03:00:00,0,0,0,0,0,0.47027930841690424,Medium,Some features are moderately unusual
142,257,1,4,15,0,13,0.0,63,2,1,0,330,1,0,6029.4,2024-04-02 06:00:00,175,0,0,0,0,0.48627197999572036,Medium,No touch events on Mobile
302,259,1,7,9,0,15,0.0,12,1,3,0,-330,2,5,106.01,2024-02-29 14:00:00,32,0,0,0,0,0.4833543058719245,Medium,No touch events on Mobile
46,260,0,1,6,9,4,1.41,58,4,1,0,480,0,3,1117.89,2024-01-15 12:00:00,0,0,0,0,0,0.4977022866177747,Medium,Some features are moderately unusual
103,261,1,5,12,0,12,0.0,129,1,2,1,480,2,3,612.27,2024-11-11 22:00:00,345,0,0,0,0,0.4658781723972136,Medium,No touch events on Mobile
415,262,0,2,6,7,5,1.99,26,2,0,2,60,1,3,558.72,2024-10-19 18:00:00,0,0,0,0,0,0.4647390949855674,Medium,Some features are moderately unusual
22,263,0,3,9,7,3,0.37,58,3,0,2,0,0,5,473.39,2024-11-04 04:00:00,0,0,0,0,0,0.4980116034963029,Medium,Some features are moderately unusual
428,264,0,8,10,5,7,0.79,434,1,0,1,480,1,0,444.36,2024-10-01 23:00:00,0,0,0,0,0,0.5123319370431941,Medium,Some features are moderately unusual
190,265,1,10,10,0,21,0.0,104,0,1,0,330,2,4,1110.42,2024-11-24 20:00:00,238,0,0,0,0,0.4870933885861195,Medium,No touch events on Mobile
115,266,0,8,9,9,8,0.76,165,2,0,2,0,0,0,6630.48,2024-05-16 01:00:00,0,0,0,0,0,0.5038578945658682,Medium,Some features are moderately unusual
312,267,1,6,12,0,13,0.0,48,3,2,1,330,2,5,1000.49,2024-05-18 17:00:00,115,0,0,0,0,0.4536145988178149,Medium,No touch events on Mobile
380,268,1,5,15,0,12,0.0,131,2,0,2,480,2,0,1625.38,2025-01-03 17:00:00,367,0,0,0,0,0.50731094274974,Medium,No touch events on Mobile
193,270,1,7,11,0,10,0.0,10,0,1,0,0,0,3,1131.79,2025-05-23 21:00:00,29,0,1,0,1,0.4891461463647222,Medium,Unusual time on page
147,271,1,7,9,0,19,0.0,11,4,1,0,480,2,2,3359.74,2025-02-25 03:00:00,32,0,0,0,0,0.49450184122956076,Medium,No touch events on Mobile
484,272,0,3,5,6,5,1.02,20,2,3,2,-330,1,5,364.11,2024-02-29 17:00:00,0,0,0,0,0,0.4922745651220959,Medium,Some features are moderately unusual
416,273,1,11,9,0,16,0.0,46,2,0,1,0,0,4,162.71,2025-03-03 00:00:00,125,0,0,0,0,0.4662641812929001,Medium,No touch events on Mobile
30,274,1,6,8,0,15,0.0,168,1,1,2,480,1,2,872.54,2024-01-21 20:00:00,390,0,0,0,0,0.49131276668325197,Medium,No touch events on Mobile
222,275,0,10,7,5,1,1.0,38,0,3,0,330,0,3,1305.55,2024-10-19 17:00:00,0,0,0,0,0,0.48074155379517547,Medium,Some features are moderately unusual
157,276,1,4,13,0,15,0.0,95,0,1,0,0,0,0,253.29,2025-06-18 22:00:00,232,0,0,0,0,0.47841962885853284,Medium,No touch events on Mobile
51,277,0,7,10,6,8,1.6,111,4,3,1,0,2,4,1481.32,2025-06-09 18:00:00,0,0,0,0,0,0.4830380814886521,Medium,Some features are moderately unusual
24,278,1,13,11,0,24,0.0,79,0,1,2,0,1,3,444.88,2024-08-11 14:00:00,191,0,0,0,0,0.49628011732030874,Medium,No touch events on Mobile
126,279,0,6,8,5,6,1.51,39,2,0,0,60,1,2,142.38,2024-12-14 20:00:00,0,0,0,0,0,0.4632960188162252,Medium,Some features are moderately unusual
157,281,0,2,9,7,9,0.79,77,4,3,2,-330,0,1,3719.06,2025-04-09 05:00:00,0,0,0,0,0,0.4954729142083148,Medium,Some features are moderately unusual
464,282,1,6,22,0,15,0.0,37,0,0,1,0,2,0,65.3,2024-05-13 00:00:00,95,0,0,0,0,0.5252252469609608,Medium,No touch events on Mobile
327,283,1,6,9,0,10,0.0,10,4,3,2,480,2,3,76.24,2025-03-18 04:00:00,19,0,1,0,1,0.5121724335978364,Medium,Unusual time on page
463,284,1,8,10,0,13,0.0,444,0,2,2,330,1,1,6283.68,2024-06-07 14:00:00,1124,0,0,0,0,0.5573947144984314,Medium,No touch events on Mobile
149,285,0,7,6,8,4,1.42,12,0,1,2,480,1,0,646.61,2024-03-13 07:00:00,0,0,0,0,0,0.47689919112618184,Medium,Some features are moderately unusual
11,286,1,8,13,0,12,0.0,10,1,0,1,60,0,5,1258.79,2024-12-14 14:00:00,32,0,1,0,1,0.5068731598840726,Medium,Unusual time on page
52,287,1,41,5,0,19,0.0,189,0,0,0,0,2,5,317.76,2025-02-12 19:00:00,1536,1,1,1,1,0.5785952524271739,Medium,Very high click events
14,288,1,7,13,0,10,0.0,32,4,1,2,-330,0,1,848.23,2024-06-03 08:00:00,79,0,0,0,0,0.5019914628661545,Medium,No touch events on Mobile
143,289,1,9,6,0,16,0.0,94,2,3,1,330,1,3,115.53,2024-06-21 14:00:00,233,0,0,0,0,0.46281928640226766,Medium,No touch events on Mobile
14,290,1,3,13,0,20,0.0,35,1,2,0,60,1,4,40.33,2025-02-17 19:00:00,96,0,0,0,0,0.4874578447188899,Medium,No touch events on Mobile
411,292,0,5,7,8,3,1.16,44,0,1,1,0,0,0,11542.79,2025-06-10 15:00:00,0,0,0,0,0,0.49001408550350534,Medium,Extremely large transaction
