user_id,session_id,device_type,click_events,scroll_events,touch_events,keyboard_events,device_motion,time_on_page,screen_size,browser_info,language,timezone_offset,device_orientation,geolocation_city,transaction_amount,transaction_date,mouse_movement,label,obvious_anomaly_flag,true_label,predicted_label,anomaly_score,risk_level,risk_reason
155,253,0,6,4,4,7,1.15,113,3,3,1,0,0,4,1201.61,2025-06-30,0,0,0,0,0,0.07283128859258854,Low,
437,254,1,8,12,0,12,0.0,51,3,2,2,-330,1,2,4692.42,2024-01-03,130,0,0,0,0,0.08318135685235495,Low,
194,255,0,2,4,6,6,2.51,46,0,3,1,-330,0,1,1585.71,2024-02-27,0,0,0,0,0,0.11403959290113541,Low,
216,256,0,5,4,9,6,0.97,13,1,1,1,-330,2,3,3909.5,2024-02-11,0,0,0,0,0,0.08031321724536827,Low,
142,257,1,4,15,0,13,0.0,63,2,1,0,330,1,0,6029.4,2025-04-04,184,0,0,0,0,0.4203355227212772,Medium,No touch events on Mobile
302,259,1,7,9,0,15,0.0,12,1,3,0,-330,2,5,106.01,2025-02-28,40,0,0,0,0,0.054994227857845905,Low,
46,260,0,1,6,9,4,1.41,58,4,1,0,480,0,3,1117.89,2025-03-14,0,1,0,1,0,0.2896686106418312,Low,
103,261,1,5,12,0,12,0.0,129,1,2,1,480,2,3,612.27,2025-02-15,298,0,0,0,0,0.07462358866295207,Low,
415,262,0,2,6,7,5,1.99,26,2,0,2,60,1,3,558.72,2025-04-29,0,0,0,0,0,0.07700237103895508,Low,
22,263,0,3,9,7,3,0.37,58,3,0,2,0,0,5,473.39,2025-04-21,0,0,0,0,0,0.11635569203679413,Low,
428,264,0,8,10,5,7,0.79,434,1,0,1,480,1,0,444.36,2024-04-26,0,0,0,0,0,0.1029880755635351,Low,
190,265,1,10,10,0,21,0.0,104,0,1,0,330,2,4,1110.42,2024-07-25,268,0,0,0,0,0.06686033342731541,Low,
115,266,0,8,9,9,8,0.76,165,2,0,2,0,0,0,6630.48,2024-02-14,0,0,0,0,0,0.26657698559846227,Low,
312,267,1,6,12,0,13,0.0,48,3,2,1,330,2,5,1000.49,2025-01-03,129,1,0,1,0,0.07740713758137621,Low,
380,268,1,5,15,0,12,0.0,131,2,0,2,480,2,0,1625.38,2024-04-27,313,0,0,0,0,0.08031445243866894,Low,
193,270,1,7,11,0,10,0.0,10,0,1,0,0,0,3,1131.79,2024-08-26,29,0,1,0,1,0.09972770860232708,Low,
147,271,1,7,9,0,19,0.0,11,4,1,0,480,2,2,3359.74,2025-06-22,30,0,0,0,0,0.09319737115516205,Low,
484,272,0,3,5,6,5,1.02,20,2,3,2,-330,1,5,364.11,2024-01-03,0,0,0,0,0,0.05885819326229085,Low,
416,273,1,11,9,0,16,0.0,46,2,0,1,0,0,4,162.71,2025-03-25,105,0,0,0,0,0.06729377581477161,Low,
30,274,1,6,8,0,15,0.0,168,1,1,2,480,1,2,872.54,2025-03-04,407,0,0,0,0,0.0921616908949872,Low,
222,275,0,10,7,5,1,1.0,38,0,3,0,330,0,3,1305.55,2024-11-28,0,0,0,0,0,0.09816691325273806,Low,
157,276,1,4,13,0,15,0.0,95,0,1,0,0,0,0,253.29,2024-06-10,237,0,0,0,0,0.07833319483069137,Low,
51,277,0,7,10,6,8,1.6,111,4,3,1,0,2,4,1481.32,2024-05-28,0,0,0,0,0,0.10088620922724711,Low,
24,278,1,13,11,0,24,0.0,79,0,1,2,0,1,3,444.88,2024-08-18,189,1,0,1,0,0.10195547051230999,Low,
126,279,0,6,8,5,6,1.51,39,2,0,0,60,1,2,142.38,2024-12-24,0,0,0,0,0,0.10294240624657816,Low,
157,281,0,2,9,7,9,0.79,77,4,3,2,-330,0,1,3719.06,2024-09-10,0,0,0,0,0,0.0615112952027932,Low,
464,282,1,6,22,0,15,0.0,37,0,0,1,0,2,0,65.3,2024-11-10,94,0,0,0,0,0.07052533976043468,Low,
327,283,1,6,9,0,10,0.0,10,4,3,2,480,2,3,76.24,2024-03-12,17,0,1,0,1,0.06749028205282126,Low,
463,284,1,8,10,0,13,0.0,444,0,2,2,330,1,1,6283.68,2024-07-12,1126,0,0,0,1,0.517115118114122,Medium,No touch events on Mobile
149,285,0,7,6,8,4,1.42,12,0,1,2,480,1,0,646.61,2024-02-27,0,0,0,0,0,0.10374545455152707,Low,
11,286,1,8,13,0,12,0.0,10,1,0,1,60,0,5,1258.79,2025-05-12,22,0,1,0,1,0.12272424533630914,Low,
52,287,1,4,5,0,19,0.0,189,0,0,0,0,2,5,317.76,2025-03-07,467,0,0,0,0,0.13060671369503715,Low,
14,288,1,7,13,0,10,0.0,32,4,1,2,-330,0,1,848.23,2025-02-16,91,0,0,0,0,0.09873738352644851,Low,
143,289,1,9,6,0,16,0.0,94,2,3,1,330,1,3,115.53,2025-05-19,224,0,0,0,0,0.049716137879196126,Low,
14,290,1,3,13,0,20,0.0,35,1,2,0,60,1,4,40.33,2024-03-24,87,0,0,0,0,0.09441196923053868,Low,
411,292,0,5,7,8,3,1.16,44,0,1,1,0,0,0,11542.79,2024-11-26,0,0,0,0,0,0.47026951312434767,Medium,Extremely large transaction
257,293,1,7,5,0,21,0.0,27,0,1,2,-330,0,3,343.55,2024-12-21,63,0,0,0,0,0.07396583785560436,Low,
14,294,1,5,11,0,12,0.0,37,4,2,0,330,2,2,733.09,2025-04-08,115,0,0,0,0,0.1024143102615313,Low,
183,295,0,5,8,6,3,1.66,47,1,3,1,330,1,3,1348.59,2024-11-02,0,0,0,0,0,0.07974488989801339,Low,
361,296,0,4,4,6,7,1.4,114,0,1,1,330,2,2,1093.83,2025-04-24,0,0,0,0,0,0.09534856305610956,Low,
299,297,1,8,7,0,16,0.0,64,2,1,1,330,0,3,671.99,2024-01-17,184,0,0,0,0,0.07183726125813097,Low,
152,298,1,5,7,0,12,0.0,258,2,3,1,-330,2,4,30.78,2025-04-24,655,0,0,0,0,0.11109685200756024,Low,
481,299,1,8,17,0,20,0.0,10,0,1,0,0,1,4,1047.59,2025-04-04,24,0,1,0,1,0.14939748862938196,Low,
346,300,0,3,9,7,5,1.78,62,2,0,2,0,0,2,4344.84,2024-08-29,0,0,0,0,0,0.09037264533723675,Low,
362,301,1,5,13,0,17,0.0,78,1,1,0,-330,2,4,2019.26,2024-12-02,208,0,0,0,0,0.04999254324394285,Low,
3,303,0,2,10,5,3,0.54,227,0,0,2,330,2,4,1893.08,2025-02-08,0,0,0,0,0,0.12654324424067406,Low,
445,304,0,7,2,8,5,0.35,10,4,0,2,480,1,2,4392.34,2024-08-03,0,0,1,0,1,0.10493552516026647,Low,
89,305,0,8,8,8,15,2.09,76,1,0,0,330,2,0,320.11,2025-05-07,0,0,0,0,0,0.1351331142159073,Low,
203,306,1,8,12,0,13,0.0,172,2,2,1,0,0,3,5419.41,2024-07-24,415,0,0,0,0,0.3059434375350302,Low,
245,307,1,5,16,0,16,0.0,24,0,2,1,-330,1,4,6076.26,2024-02-25,55,0,0,0,0,0.39474970180297214,Medium,No touch events on Mobile
141,308,1,10,14,0,25,0.0,188,1,3,2,330,2,1,1020.77,2025-02-04,482,0,0,0,0,0.12972851268942476,Low,
382,309,1,8,9,0,21,0.0,10,2,0,0,-330,1,0,2251.17,2024-12-25,28,0,1,0,1,0.09056347191378716,Low,
378,310,0,5,5,9,7,0.57,118,0,1,1,330,2,4,34.32,2024-09-19,0,0,0,0,0,0.08175231281079101,Low,
240,311,0,2,6,4,6,1.58,243,3,3,2,480,0,1,5245.14,2025-04-27,0,0,0,0,0,0.21123983478826708,Low,
295,312,0,6,7,9,5,1.63,96,4,0,2,-330,1,3,901.89,2025-03-28,0,0,0,0,0,0.07590031275530133,Low,
394,314,0,4,3,7,2,1.71,52,2,1,1,480,2,4,6928.64,2024-01-16,0,0,0,0,1,0.7129773611298496,High,Multiple strong anomaly signals
144,315,1,12,8,0,14,0.0,10,2,0,0,-330,1,5,846.51,2024-02-28,29,0,1,0,1,0.09117716422394893,Low,
308,316,1,9,6,0,9,0.0,227,3,3,0,330,1,1,1611.4,2024-09-21,598,0,0,0,0,0.11738798794788297,Low,
210,317,1,7,13,0,16,0.0,57,3,0,2,-330,0,5,188.22,2024-09-13,140,0,0,0,0,0.08242484714942382,Low,
375,318,0,8,4,14,6,1.76,10,1,2,1,480,1,1,252.13,2024-11-08,0,0,1,0,1,0.11322531018687025,Low,
56,319,0,8,4,9,8,1.4,105,4,2,1,0,1,4,890.61,2025-04-24,0,0,0,0,0,0.09551904421379492,Low,
197,320,0,2,7,7,7,0.47,59,4,3,0,480,2,3,720.0,2024-01-22,0,0,0,0,0,0.06929763282970884,Low,
109,321,1,6,16,0,17,0.0,11,2,1,1,330,0,4,196.35,2024-06-07,29,0,0,0,0,0.07105460914088745,Low,
466,322,1,15,9,0,15,0.0,21,3,2,2,0,2,4,58.46,2025-04-10,42,0,0,0,0,0.08383954975820916,Low,
15,323,0,4,2,7,8,1.21,10,4,2,1,0,0,5,2149.56,2024-04-18,0,0,1,0,1,0.16503544078286653,Low,
223,325,1,7,14,0,18,0.0,76,0,0,2,480,1,3,289.61,2024-02-17,179,0,0,0,0,0.06597873331696724,Low,
278,326,0,5,14,7,3,1.25,87,4,0,1,0,2,0,3076.29,2024-04-10,0,0,0,0,0,0.1238606871189472,Low,
258,327,0,11,6,9,5,0.9,63,2,2,2,330,0,2,799.56,2024-07-10,0,0,0,0,0,0.08952855742792205,Low,
385,328,0,3,3,7,5,0.08,152,4,0,1,-330,2,4,849.12,2024-09-02,0,0,0,0,0,0.08473778460531842,Low,
243,329,1,7,10,0,14,0.0,177,1,0,1,480,0,0,533.16,2024-04-23,421,0,0,0,0,0.17630914205705991,Low,
278,330,1,6,9,0,23,0.0,86,3,2,2,330,2,1,432.29,2025-05-30,198,0,0,0,0,0.08132919744261509,Low,
494,331,1,7,9,0,18,0.0,10,2,0,1,330,1,2,658.23,2024-04-06,23,0,1,0,1,0.13600035242844144,Low,
59,332,1,6,8,0,15,0.0,106,2,2,2,-330,1,0,2480.71,2024-06-04,263,0,0,0,0,0.13064003371985206,Low,
236,333,1,7,8,0,14,0.0,48,3,2,0,480,0,1,1719.26,2024-05-15,121,0,0,0,0,0.06424883410244493,Low,
42,334,0,5,2,8,2,0.94,75,3,3,1,-330,2,3,3905.19,2025-01-01,0,0,0,0,0,0.11162204872502668,Low,
164,337,0,5,7,10,3,1.57,94,3,3,0,-330,2,3,1021.38,2024-05-13,0,0,0,0,0,0.06992515069144828,Low,
319,338,1,13,9,0,13,0.0,38,2,1,2,480,2,3,2462.01,2024-02-16,99,0,0,0,0,0.07957118948642014,Low,
160,339,1,5,13,0,11,0.0,224,3,3,1,60,1,1,333.78,2024-04-09,562,0,0,0,0,0.11191137384986756,Low,
224,340,1,12,15,0,13,0.0,12,3,3,2,0,0,1,101.85,2024-07-18,36,0,0,0,0,0.052658827611234964,Low,
323,341,1,6,6,0,19,0.0,100,2,0,1,60,0,3,445.58,2024-08-03,252,0,0,0,0,0.06691574144889129,Low,
144,342,0,6,5,4,1,1.1,10,2,2,0,480,1,0,2701.88,2025-02-04,0,0,1,0,1,0.16841679105207163,Low,
279,343,1,8,10,0,15,0.0,232,1,2,1,60,0,1,5127.21,2024-03-19,573,0,0,0,0,0.297862340897584,Low,
343,344,1,10,18,0,16,0.0,10,4,2,0,480,2,4,1842.66,2024-09-06,22,0,1,0,1,0.08016240986236838,Low,
138,345,1,9,11,0,10,0.0,10,0,3,1,60,2,1,794.9,2024-04-02,22,0,1,0,1,0.07989002178345382,Low,
445,346,0,6,6,8,3,1.12,36,2,2,0,60,1,1,2550.26,2024-09-22,0,0,0,0,0,0.10599139066433957,Low,
248,348,0,1,6,8,4,1.94,42,0,1,2,330,0,3,1547.3,2025-06-28,0,0,0,0,0,0.11699882256744212,Low,
409,349,1,8,10,0,13,0.0,21,1,2,2,0,2,3,142.59,2025-06-01,40,0,0,0,0,0.06903115689641454,Low,
134,350,0,5,6,8,5,1.03,79,4,2,2,-330,0,4,4072.68,2025-06-20,0,0,0,0,0,0.0729088670935407,Low,
472,351,0,5,9,3,6,0.66,52,4,0,1,330,2,3,226.07,2025-04-02,0,0,0,0,0,0.07860839448278205,Low,
223,352,0,5,5,10,6,0.71,10,4,0,1,480,0,4,914.18,2024-07-31,0,0,1,0,1,0.12400203567104157,Low,
262,353,1,11,6,0,13,0.0,34,1,3,1,480,0,5,6539.2,2024-03-20,104,0,0,0,0,0.4670962391997699,Medium,No touch events on Mobile
39,354,0,5,5,6,2,1.6,149,3,3,1,-330,2,4,550.31,2024-10-21,0,0,0,0,0,0.10946467841396443,Low,
21,355,0,4,9,8,9,0.83,105,4,1,2,330,0,0,227.62,2024-02-26,0,0,0,0,0,0.11525442512995282,Low,
299,356,0,5,7,12,6,1.54,116,4,3,2,330,2,4,1796.25,2024-04-18,0,0,0,0,0,0.06583042216532911,Low,
493,357,0,8,5,10,3,0.86,107,1,0,2,0,0,1,648.94,2025-05-04,0,0,0,0,0,0.13634326541590436,Low,
429,359,0,3,10,9,4,1.3,33,3,0,0,330,2,3,1215.14,2024-10-09,0,0,0,0,0,0.19098794661001453,Low,
373,360,1,9,8,0,12,0.0,10,4,3,2,330,0,1,3177.65,2024-03-01,34,0,1,0,1,0.09262570128052369,Low,
458,361,0,5,4,6,10,0.66,28,4,2,0,480,0,3,271.27,2024-10-28,0,0,0,0,0,0.056495614599555675,Low,
380,362,0,3,7,5,6,0.83,160,3,1,0,0,2,0,1055.18,2024-05-12,0,0,0,0,0,0.0715483886186153,Low,
105,363,0,2,5,9,4,0.18,354,2,0,1,0,0,3,188.96,2025-04-03,0,0,0,0,0,0.11093723110930599,Low,
262,364,1,6,9,0,17,0.0,61,2,3,0,330,0,4,1160.52,2025-07-01,157,0,0,0,0,0.06301902749179968,Low,
116,365,0,7,6,13,10,1.45,10,4,3,1,330,2,3,2839.12,2024-03-09,0,0,1,0,1,0.10822203333940932,Low,
325,366,0,3,4,9,11,0.98,13,0,2,0,-330,1,4,1740.48,2024-08-14,0,0,0,0,0,0.07176579712489022,Low,
168,367,1,6,12,0,16,0.0,34,3,2,2,330,2,0,317.39,2024-04-09,81,0,0,0,0,0.06897593417262754,Low,
373,368,0,3,12,9,6,1.29,77,3,0,0,60,1,1,1648.13,2024-04-14,0,0,0,0,0,0.10858294168597223,Low,
82,370,0,11,5,5,3,0.69,10,0,0,1,480,0,5,930.59,2024-03-11,0,0,1,0,1,0.3262611813172807,Low,
222,371,0,4,3,5,2,0.65,258,3,1,0,60,0,5,683.1,2024-06-14,0,0,0,0,0,0.15097023975471505,Low,
38,372,1,6,16,0,11,0.0,40,1,0,1,0,2,5,317.1,2024-03-31,86,0,0,0,0,0.06749385406527281,Low,
252,373,1,10,13,0,7,0.0,219,3,1,1,480,1,5,519.88,2025-02-14,572,0,0,0,0,0.12761230101592397,Low,
345,374,0,3,7,5,4,1.32,136,3,1,2,60,1,3,56.76,2025-04-05,0,0,0,0,0,0.09156064438715023,Low,
21,375,1,15,16,0,14,0.0,126,3,1,2,330,2,1,3366.37,2024-01-19,294,0,0,0,0,0.09388249760421237,Low,
250,376,0,4,8,5,4,1.01,83,2,2,0,60,0,2,561.62,2024-02-04,0,0,0,0,0,0.08640185923162909,Low,
195,377,1,10,9,0,14,0.0,88,1,1,0,60,1,0,3444.04,2024-08-14,250,0,0,0,0,0.0693959516640498,Low,
126,378,0,5,6,8,5,1.32,91,3,3,0,330,1,2,4305.72,2025-05-26,0,0,0,0,0,0.08261043218162933,Low,
140,379,1,8,17,0,13,0.0,89,1,0,1,480,1,1,1810.41,2024-07-15,213,0,0,0,0,0.059510713612878414,Low,
101,381,0,6,7,11,2,0.19,72,1,3,2,-330,2,4,1339.98,2024-06-29,0,0,0,0,0,0.06667752045974315,Low,
16,382,1,9,9,0,14,0.0,386,1,1,1,330,2,0,3028.5,2024-02-25,980,0,0,0,0,0.16953497713046353,Low,
45,383,1,10,12,0,11,0.0,118,0,2,2,330,0,2,121.65,2025-04-30,325,0,0,0,0,0.07020726364562614,Low,
401,384,1,9,10,0,13,0.0,135,3,0,0,480,2,4,1438.36,2025-06-18,324,0,0,0,0,0.0667617225778733,Low,
0,385,1,8,8,0,15,0.0,185,2,0,2,0,1,0,3871.63,2024-05-04,508,0,0,0,0,0.15702243389960072,Low,
488,386,0,5,5,13,7,0.64,21,2,2,0,330,1,3,3393.75,2024-07-08,0,0,0,0,0,0.059137261084202,Low,
48,387,0,3,6,11,5,0.71,10,2,2,2,-330,0,2,2206.63,2025-05-22,0,0,1,0,1,0.09611592921487887,Low,
245,388,1,8,11,0,7,0.0,59,2,1,0,-330,2,2,418.21,2024-07-11,142,0,0,0,0,0.08371082989678331,Low,
301,389,0,4,3,9,4,1.06,64,3,1,2,330,2,4,1663.09,2024-12-08,0,0,0,0,0,0.10196688978648569,Low,
215,390,1,5,14,0,10,0.0,159,2,2,0,330,2,0,3392.93,2025-04-21,423,0,0,0,0,0.13785845028147392,Low,
314,392,0,4,4,7,5,0.42,52,1,1,1,330,2,4,664.53,2024-01-06,0,0,0,0,0,0.09273337015103257,Low,
44,393,0,2,2,9,6,1.14,76,0,1,0,330,0,3,1544.38,2025-06-18,0,0,0,0,0,0.09225438306138672,Low,
285,394,0,5,4,18,9,1.93,67,4,0,0,0,1,1,799.36,2024-03-31,0,0,0,0,0,0.12600040328860804,Low,
260,395,1,4,10,0,18,0.0,10,2,0,2,330,0,5,3503.81,2025-06-26,30,0,1,0,1,0.17145219401940814,Low,
435,396,0,5,5,5,3,1.31,85,4,0,1,480,0,0,405.28,2024-02-27,0,0,0,0,0,0.0826876234861808,Low,
177,397,1,12,6,0,19,0.0,158,4,1,0,480,1,1,495.14,2024-10-22,392,0,0,0,0,0.07666348367242362,Low,
69,398,0,6,2,7,4,1.34,15,4,1,2,0,0,3,1713.56,2024-09-19,0,0,0,0,0,0.0834245186659971,Low,
322,399,1,5,12,0,14,0.0,81,1,1,0,60,0,4,24.92,2024-01-29,203,0,0,0,0,0.0625731841928944,Low,
87,400,0,4,11,8,9,1.1,81,2,3,0,0,1,2,492.0,2024-03-10,0,0,0,0,0,0.07601328718069708,Low,
489,401,0,6,6,12,8,1.08,16,3,2,1,330,1,0,510.52,2024-03-06,0,0,0,0,0,0.0578319372723147,Low,
180,403,0,6,3,7,5,0.76,11,1,2,2,60,2,4,1807.22,2024-08-24,0,0,0,0,0,0.07533895940255948,Low,
342,404,1,13,9,0,14,0.0,352,3,0,1,60,1,1,1061.46,2025-01-31,912,0,0,0,0,0.11114791969895897,Low,
43,405,0,5,6,7,1,0.98,45,2,3,0,-330,1,3,94.51,2024-11-20,0,0,0,0,0,0.08558011846395441,Low,
81,406,1,20,11,0,17,0.0,23,1,1,2,480,2,4,840.3,2024-02-05,54,0,0,0,0,0.23689000230549728,Low,
318,407,0,5,5,5,3,0.87,16,4,3,2,0,0,5,7117.16,2024-03-21,0,0,0,0,0,0.25383829741629477,Low,
24,408,1,8,18,0,14,0.0,99,1,0,1,0,2,0,3362.65,2024-08-07,233,0,0,0,0,0.07986997526753069,Low,
76,409,1,5,14,0,12,0.0,84,1,0,2,0,2,2,2538.92,2024-08-20,203,0,0,0,0,0.06785558493880658,Low,
34,410,0,5,5,5,7,1.03,92,2,1,0,330,2,1,1449.73,2024-01-19,0,0,0,0,0,0.09728259926592481,Low,
482,411,1,7,16,0,19,0.0,10,4,0,0,330,1,5,203.39,2025-01-29,25,0,1,0,1,0.13226524210700916,Low,
247,412,1,7,8,0,16,0.0,201,4,3,0,-330,0,5,3440.78,2024-04-24,508,0,0,0,0,0.10883565212913777,Low,
244,414,1,9,20,0,12,0.0,44,0,1,0,0,1,1,668.96,2025-06-07,109,0,0,0,0,0.062420171562780596,Low,
3,415,1,8,10,0,15,0.0,33,0,2,2,60,1,0,279.95,2024-02-05,90,0,0,0,0,0.06962623513529896,Low,
255,416,0,5,8,13,5,0.83,55,3,1,2,480,1,0,222.35,2025-01-20,0,0,0,0,0,0.10203758667531754,Low,
193,417,0,6,3,7,7,2.41,44,0,0,1,330,1,1,2818.77,2024-09-16,0,0,0,0,0,0.09635523426622536,Low,
184,418,1,11,14,0,15,0.0,179,2,3,2,60,0,5,1510.59,2024-07-15,466,0,0,0,0,0.07989410322411544,Low,
399,419,1,7,10,0,12,0.0,238,1,0,0,-330,1,5,170.67,2024-03-02,600,0,0,0,0,0.10379531549884469,Low,
332,420,1,9,12,0,23,0.0,32,4,2,1,0,0,1,2829.83,2025-03-25,83,1,0,1,0,0.0756769249321511,Low,
343,421,1,6,11,0,14,0.0,179,1,2,2,-330,0,5,442.36,2025-02-15,467,1,0,1,0,0.09860565368852463,Low,
301,422,0,5,3,8,1,2.18,136,2,0,1,60,1,4,1368.03,2025-04-19,0,0,0,0,0,0.06984952829154917,Low,
355,423,0,3,4,11,6,0.69,240,1,1,0,-330,2,1,4845.04,2024-03-23,0,0,0,0,0,0.10733390064944595,Low,
493,425,1,11,6,0,16,0.0,25,4,1,0,330,2,4,2342.55,2025-01-24,57,0,0,0,0,0.07921584667728677,Low,
494,426,1,8,10,0,7,0.0,77,0,1,1,60,1,3,1675.82,2025-04-24,210,0,0,0,0,0.06060383536829605,Low,
229,427,1,5,18,0,16,0.0,28,3,3,0,60,2,1,2203.09,2024-01-17,76,0,0,0,0,0.07048743029959362,Low,
465,428,0,3,9,8,4,0.98,156,4,2,2,480,0,3,1160.47,2025-06-28,0,0,0,0,0,0.08384459574636587,Low,
243,429,0,8,6,3,2,1.07,10,4,1,2,480,0,0,784.59,2025-04-24,0,0,1,0,1,0.13235654276036427,Low,
383,430,1,7,10,0,15,0.0,74,4,2,2,330,1,3,26.4,2024-07-25,195,0,0,0,0,0.05066587700428454,Low,
152,431,1,10,17,0,12,0.0,37,4,2,0,330,1,0,0.19,2024-09-19,95,0,0,0,0,0.06287842309505302,Low,
372,432,0,8,9,10,1,0.68,35,2,0,2,330,0,0,3915.1,2024-03-13,0,0,0,0,0,0.0991515629156867,Low,
261,433,0,9,13,14,3,0.76,93,4,0,2,-330,0,5,161.47,2024-04-09,0,0,0,0,0,0.13024307149980166,Low,
304,434,1,8,10,0,15,0.0,171,1,0,0,480,2,5,1366.14,2024-02-19,396,0,0,0,0,0.09021114702753914,Low,
307,436,1,9,16,0,22,0.0,84,2,1,0,60,1,5,1256.37,2025-06-03,216,0,0,0,0,0.05963971808468323,Low,
399,437,1,11,13,0,18,0.0,172,0,3,2,0,1,1,1376.77,2024-03-16,417,0,0,0,0,0.060737135154557906,Low,
42,438,0,4,2,9,4,1.08,27,1,3,2,0,2,1,1055.59,2024-12-23,0,0,0,0,0,0.08198850356130169,Low,
354,439,1,9,7,0,11,0.0,65,1,2,1,-330,2,4,4389.35,2025-05-30,156,0,0,0,0,0.05754501093148559,Low,
473,440,1,6,16,0,15,0.0,53,1,3,0,0,2,4,645.79,2024-01-19,135,0,0,0,0,0.09641721688524207,Low,
426,441,0,5,8,7,4,0.49,10,1,2,2,-330,0,5,551.13,2025-01-30,0,0,1,0,1,0.09131204360517309,Low,
268,442,1,9,11,0,12,0.0,73,2,1,1,330,1,0,678.31,2025-05-16,175,0,0,0,0,0.07648438590128132,Low,
0,443,0,7,6,11,7,0.95,97,0,2,2,480,2,1,346.35,2025-06-25,0,0,0,0,0,0.08305829050474867,Low,
218,444,1,10,15,0,15,0.0,80,0,2,0,330,0,4,1924.38,2025-02-01,188,0,0,0,0,0.05493142975149664,Low,
245,445,1,8,11,0,11,0.0,119,4,2,2,-330,0,2,637.84,2024-08-07,274,0,0,0,0,0.07039745706266559,Low,
341,448,0,7,5,11,7,2.41,76,3,0,0,60,2,5,96.07,2025-01-27,0,0,0,0,0,0.09259879216588746,Low,
455,449,1,6,15,0,14,0.0,10,2,3,0,60,1,5,186.36,2024-04-05,16,0,1,0,1,0.06102677231190481,Low,
245,450,0,8,8,5,5,0.7,11,0,1,1,330,1,5,2201.13,2025-02-01,0,0,0,0,0,0.07635414601699006,Low,
277,451,0,7,6,8,4,0.92,81,2,3,1,0,0,0,152.16,2024-04-27,0,0,0,0,0,0.07795440759063273,Low,
254,452,1,5,16,0,14,0.0,28,2,1,2,60,2,0,358.23,2024-05-11,68,0,0,0,0,0.06531802845478216,Low,
186,453,0,4,4,13,7,0.42,10,4,0,1,-330,2,2,705.94,2024-06-10,0,0,1,0,1,0.12476460772685634,Low,
291,454,1,6,15,0,10,0.0,50,0,1,1,0,1,1,2367.57,2025-03-24,122,0,0,0,0,0.08769710638775927,Low,
144,455,0,5,4,9,1,0.67,72,3,1,2,-330,1,1,118.17,2024-01-17,0,0,0,0,0,0.08936067332300579,Low,
189,456,1,15,3,0,10,0.0,35,3,1,0,330,2,1,325.07,2024-11-02,78,0,0,0,0,0.06228793874223574,Low,
241,457,0,3,6,7,2,1.15,114,3,1,2,0,0,5,332.79,2024-09-16,0,0,0,0,0,0.08125088213449423,Low,
207,459,1,7,13,0,12,0.0,92,1,3,0,60,0,2,938.9,2024-09-03,243,0,0,0,0,0.05819117338798306,Low,
213,460,1,5,10,0,18,0.0,36,0,3,2,60,1,2,773.27,2024-07-09,86,0,0,0,0,0.058520595115636134,Low,
127,461,0,7,5,11,5,1.64,126,1,0,0,480,1,1,2456.17,2024-04-26,0,0,0,0,0,0.09096360511314842,Low,
73,462,0,5,7,9,5,0.97,94,1,1,2,330,2,2,485.64,2024-08-29,0,0,0,0,0,0.08491474268548657,Low,
334,463,1,9,10,0,12,0.0,91,1,1,1,0,2,3,202.01,2025-06-14,236,0,0,0,0,0.05347265245111885,Low,
266,464,1,13,8,0,18,0.0,72,4,1,1,480,1,0,408.25,2024-11-16,191,0,0,0,0,0.057617996067707844,Low,
310,465,0,9,6,7,5,1.42,10,4,0,1,-330,0,1,566.98,2024-10-15,0,0,1,0,1,0.09155587331240661,Low,
475,466,0,7,7,8,4,1.95,107,2,1,0,330,0,1,1329.35,2025-01-01,0,0,0,0,0,0.07321955909684277,Low,
345,467,1,3,17,0,20,0.0,42,2,1,0,60,0,0,733.02,2025-03-18,85,0,0,0,0,0.07087570408986117,Low,
458,468,1,5,16,0,12,0.0,257,0,2,0,-330,1,2,375.24,2025-05-20,603,0,0,0,0,0.07978859730109425,Low,
37,470,1,10,19,0,16,0.0,153,0,3,0,-330,0,0,172.78,2025-02-06,379,0,0,0,0,0.06466484507806114,Low,
487,471,0,4,7,11,5,0.92,79,4,2,2,-330,1,1,1328.38,2024-05-24,0,0,0,0,0,0.07683714439536224,Low,
153,472,1,7,6,0,12,0.0,26,2,3,0,-330,0,2,4160.99,2025-05-20,64,0,0,0,0,0.06634792111670944,Low,
346,473,1,6,16,0,15,0.0,20,2,3,1,330,1,4,349.76,2025-01-09,62,0,0,0,0,0.06477024819504001,Low,
487,474,0,3,12,5,4,0.88,37,1,0,0,480,2,2,201.69,2024-09-25,0,0,0,0,0,0.10288517060968104,Low,
337,475,1,9,11,0,19,0.0,58,3,3,0,330,0,2,3573.25,2024-06-26,134,0,0,0,0,0.07739372396295736,Low,
218,476,1,9,15,0,11,0.0,31,3,0,2,60,0,1,1357.6,2024-04-10,72,0,0,0,0,0.0627088526531163,Low,
254,477,1,3,10,0,15,0.0,65,3,1,0,0,2,1,671.55,2024-05-17,167,0,0,0,0,0.06760109472673721,Low,
217,478,1,7,10,0,18,0.0,16,4,2,0,60,0,4,92.27,2024-05-02,43,0,0,0,0,0.060911348968030445,Low,
6,479,1,10,15,0,12,0.0,342,3,1,1,0,2,5,2126.02,2024-05-17,870,0,0,0,0,0.2129233604096613,Low,
35,481,0,7,15,5,5,1.7,10,3,0,1,60,2,1,1898.92,2024-05-10,0,0,1,0,1,0.25098177883067335,Low,
