user_id,session_id,device_type,click_events,scroll_events,touch_events,keyboard_events,device_motion,time_on_page,screen_size,browser_info,language,timezone_offset,device_orientation,geolocation_city,transaction_amount,transaction_date,mouse_movement,label,obvious_anomaly_flag,true_label,predicted_label,anomaly_score,risk_level,risk_reason
222,371,0,4,3,5,2,0.65,258,3,1,0,60,0,5,683.1,2024-01-03 18:00:00,0,0,0,0,0,0.15097023975471505,Low,
38,372,1,6,16,0,11,0.0,40,1,0,1,0,2,5,317.1,2024-11-08 05:00:00,87,0,0,0,0,0.06749385406527281,Low,
252,373,1,10,13,0,7,0.0,219,3,1,1,480,1,5,519.88,2024-05-26 17:00:00,517,0,0,0,0,0.12761230101592397,Low,
345,374,0,3,7,5,4,1.32,136,3,1,2,60,1,3,56.76,2024-05-12 07:00:00,0,0,0,0,0,0.09156064438715023,Low,
21,375,1,15,16,0,14,0.0,126,3,1,2,330,2,1,3366.37,2024-06-08 08:00:00,322,0,0,0,0,0.09284739984130941,Low,
250,376,0,4,8,5,4,1.01,83,2,2,0,60,0,2,561.62,2025-06-25 17:00:00,0,0,0,0,0,0.08640185923162909,Low,
195,377,1,10,9,0,14,0.0,88,1,1,0,60,1,0,3444.04,2024-06-12 10:00:00,245,0,0,0,0,0.0693959516640498,Low,
126,378,0,5,6,8,5,1.32,91,3,3,0,330,1,2,4305.72,2025-06-22 14:00:00,0,0,0,0,0,0.08261043218162933,Low,
140,379,1,8,17,0,13,0.0,89,1,0,1,480,1,1,1810.41,2024-10-02 04:00:00,241,0,0,0,0,0.0586981221048257,Low,
101,381,0,6,7,11,2,0.19,72,1,3,2,-330,2,4,1339.98,2024-10-03 09:00:00,0,0,0,0,0,0.06667752045974315,Low,
16,382,1,9,9,0,14,0.0,386,1,1,1,330,2,0,3028.5,2024-06-05 05:00:00,964,0,0,0,0,0.14414777076380247,Low,
45,383,1,10,12,0,11,0.0,118,0,2,2,330,0,2,121.65,2024-11-06 14:00:00,270,0,0,0,0,0.06520726364562615,Low,
401,384,1,9,10,0,13,0.0,135,3,0,0,480,2,4,1438.36,2024-04-15 02:00:00,338,0,0,0,0,0.0667617225778733,Low,
0,385,1,8,8,0,15,0.0,185,2,0,2,0,1,0,3871.63,2025-04-23 05:00:00,450,0,0,0,0,0.18292257771751655,Low,
488,386,0,5,5,13,7,0.64,21,2,2,0,330,1,3,3393.75,2025-02-06 22:00:00,0,0,0,0,0,0.059137261084202,Low,
48,387,0,3,6,11,5,0.71,10,2,2,2,-330,0,2,2206.63,2024-11-05 21:00:00,0,0,1,0,1,0.09611592921487887,Low,
245,388,1,8,11,0,7,0.0,59,2,1,0,-330,2,2,418.21,2024-01-05 02:00:00,141,0,0,0,0,0.08371082989678331,Low,
301,389,0,4,3,9,4,1.06,64,3,1,2,330,2,4,1663.09,2025-03-03 23:00:00,0,0,0,0,0,0.10196688978648569,Low,
215,390,1,5,14,0,10,0.0,159,2,2,0,330,2,0,3392.93,2025-02-03 13:00:00,409,0,0,0,0,0.1384329183665803,Low,
314,392,0,4,4,7,5,0.42,52,1,1,1,330,2,4,664.53,2025-05-03 07:00:00,0,0,0,0,0,0.09273337015103257,Low,
44,393,0,2,2,9,6,1.14,76,0,1,0,330,0,3,1544.38,2025-06-08 04:00:00,0,0,0,0,0,0.09225438306138672,Low,
285,394,0,5,4,18,9,1.93,67,4,0,0,0,1,1,799.36,2025-03-03 01:00:00,0,0,0,0,0,0.12600040328860804,Low,
260,395,1,32,10,0,18,0.0,10,2,0,2,330,0,5,9889.221275521162,2025-02-24 03:00:00,1091,1,1,1,1,0.9941199237016981,High,Large transaction at odd hour; Very high click events; Unusual time on page
435,396,0,5,5,5,3,1.31,85,4,0,1,480,0,0,405.28,2024-10-29 05:00:00,0,0,0,0,0,0.0826876234861808,Low,
177,397,1,0,6,0,19,0.0,158,4,1,0,480,1,1,495.14,2025-04-12 02:00:00,408,1,0,1,1,0.8483683245891694,High,No click events; No touch events on Mobile
69,398,0,6,2,7,4,1.34,15,4,1,2,0,0,3,1713.56,2025-04-20 07:00:00,0,0,0,0,0,0.0834245186659971,Low,
322,399,1,5,12,0,14,0.0,10,1,1,0,60,0,4,14412.791537875475,2024-07-24 20:00:00,154,1,1,1,1,0.9944219669849028,High,Unusual time on page; Extremely large transaction; No touch events on Mobile
87,400,0,4,11,8,9,1.1,81,2,3,0,0,1,2,492.0,2025-05-19 06:00:00,0,0,0,0,0,0.07601328718069708,Low,
489,401,0,6,6,12,8,1.08,16,3,2,1,330,1,0,510.52,2024-09-29 09:00:00,0,0,0,0,0,0.0578319372723147,Low,
180,403,0,6,3,7,5,0.76,11,1,2,2,60,2,4,1807.22,2025-04-09 01:00:00,0,0,0,0,0,0.07533895940255948,Low,
342,404,1,13,9,0,14,0.0,352,3,0,1,60,1,1,1061.46,2024-10-04 23:00:00,868,0,0,0,0,0.10927291969895897,Low,
43,405,0,5,6,7,1,0.98,45,2,3,0,-330,1,3,94.51,2024-03-22 11:00:00,0,0,0,0,0,0.08558011846395441,Low,
81,406,1,20,11,0,17,0.0,23,1,1,2,480,2,4,840.3,2024-05-12 02:00:00,69,0,0,0,0,0.23908029908268255,Low,
318,407,0,5,5,5,3,0.87,16,4,3,2,0,0,5,7117.16,2025-02-08 02:00:00,0,0,0,0,0,0.25383829741629477,Low,
24,408,1,8,18,0,14,0.0,99,1,0,1,0,2,0,3362.65,2024-09-11 14:00:00,230,0,0,0,0,0.07986997526753069,Low,
76,409,1,5,14,0,12,0.0,84,1,0,2,0,2,2,2538.92,2024-10-04 15:00:00,223,0,0,0,0,0.06726604833176898,Low,
34,410,0,5,5,5,7,1.03,92,2,1,0,330,2,1,1449.73,2024-12-19 19:00:00,0,0,0,0,0,0.09728259926592481,Low,
482,411,1,7,16,0,19,0.0,10,4,0,0,330,1,5,203.39,2024-03-18 09:00:00,23,0,1,0,1,0.1373412707295494,Low,
247,412,1,7,8,0,16,0.0,201,4,3,0,-330,0,5,3440.78,2025-04-08 23:00:00,504,0,0,0,0,0.10583565212913779,Low,
244,414,1,9,20,0,12,0.0,44,0,1,0,0,1,1,668.96,2024-09-20 14:00:00,128,0,0,0,0,0.06287688482793813,Low,
3,415,1,8,10,0,15,0.0,33,0,2,2,60,1,0,279.95,2024-03-03 01:00:00,90,0,0,0,0,0.06962623513529896,Low,
255,416,0,5,8,13,5,0.83,55,3,1,2,480,1,0,222.35,2024-12-12 22:00:00,0,0,0,0,0,0.10203758667531754,Low,
193,417,0,6,3,7,7,2.41,44,0,0,1,330,1,1,2818.77,2025-01-30 04:00:00,0,0,0,0,0,0.09635523426622536,Low,
184,418,1,11,14,0,15,0.0,179,2,3,2,60,0,5,1510.59,2025-01-19 08:00:00,457,0,0,0,0,0.07989410322411544,Low,
399,419,1,20,10,0,12,0.0,238,1,0,0,-330,1,5,11711.135523225155,2024-10-02 03:00:00,1422,1,1,1,1,0.9987081589958159,High,Large transaction at odd hour; Extremely large transaction; No touch events on Mobile
332,420,1,9,12,0,23,0.0,32,4,2,1,0,0,1,2829.83,2024-04-03 16:00:00,82,0,0,0,0,0.0756769249321511,Low,
343,421,1,6,11,0,14,0.0,179,1,2,2,-330,0,5,442.36,2025-01-11 03:00:00,452,0,0,0,0,0.1077645801987208,Low,
301,422,0,5,3,8,1,2.18,136,2,0,1,60,1,4,1368.03,2025-02-14 20:00:00,0,0,0,0,0,0.06984952829154917,Low,
355,423,0,3,4,11,6,0.69,240,1,1,0,-330,2,1,4845.04,2024-01-15 23:00:00,0,0,0,0,0,0.10733390064944595,Low,
493,425,1,11,6,0,16,0.0,25,4,1,0,330,2,4,2342.55,2025-03-27 01:00:00,60,0,0,0,0,0.07921584667728677,Low,
494,426,1,8,10,0,7,0.0,77,0,1,1,60,1,3,1675.82,2025-05-10 21:00:00,194,0,0,0,0,0.056182323740389055,Low,
229,427,1,5,18,0,16,0.0,28,3,3,0,60,2,1,2203.09,2024-12-28 12:00:00,66,0,0,0,0,0.06639652120868451,Low,
465,428,0,3,9,8,4,0.98,156,4,2,2,480,0,3,1160.47,2024-05-15 23:00:00,0,0,0,0,0,0.08384459574636587,Low,
243,429,0,8,6,3,2,1.07,10,4,1,2,480,0,0,784.59,2025-03-08 17:00:00,0,0,1,0,1,0.13235654276036427,Low,
383,430,1,7,10,0,15,0.0,74,4,2,2,330,1,3,26.4,2024-03-12 09:00:00,176,0,0,0,0,0.05078479325428502,Low,
152,431,1,10,17,0,12,0.0,37,4,2,0,330,1,0,0.19,2024-08-08 21:00:00,107,0,0,0,0,0.06287842309505302,Low,
372,432,0,8,9,10,1,0.68,35,2,0,2,330,0,0,3915.1,2024-06-24 09:00:00,0,0,0,0,0,0.0991515629156867,Low,
261,433,0,9,13,14,3,0.76,93,4,0,2,-330,0,5,161.47,2024-05-20 10:00:00,0,0,0,0,0,0.13024307149980166,Low,
304,434,1,8,10,0,15,0.0,171,1,0,0,480,2,5,1366.14,2024-09-25 19:00:00,424,0,0,0,0,0.09023998989931067,Low,
307,436,1,32,16,0,22,0.0,84,2,1,0,60,1,5,15423.125271152232,2024-01-13 02:00:00,1916,1,1,1,1,0.9999581589958159,High,Large transaction at odd hour; Very high click events; Extreme mouse movement
399,437,1,11,13,0,18,0.0,172,0,3,2,0,1,1,1376.77,2025-06-23 09:00:00,441,0,0,0,0,0.060721182449117436,Low,
42,438,0,4,2,9,4,1.08,27,1,3,2,0,2,1,1055.59,2024-08-01 13:00:00,0,0,0,0,0,0.08198850356130169,Low,
354,439,1,9,7,0,11,0.0,65,1,2,1,-330,2,4,4389.35,2025-01-05 15:00:00,149,0,0,0,0,0.061492379352538235,Low,
473,440,1,6,16,0,15,0.0,53,1,3,0,0,2,4,645.79,2025-01-27 17:00:00,140,0,0,0,0,0.09641721688524207,Low,
426,441,0,5,8,7,4,0.49,10,1,2,2,-330,0,5,551.13,2025-04-26 10:00:00,0,0,1,0,1,0.09131204360517309,Low,
268,442,1,9,11,0,12,0.0,73,2,1,1,330,1,0,678.31,2024-02-07 16:00:00,185,0,0,0,0,0.07550481391357593,Low,
0,443,0,7,6,11,7,0.95,97,0,2,2,480,2,1,346.35,2025-05-02 22:00:00,0,0,0,0,0,0.08305829050474867,Low,
218,444,1,45,15,0,15,0.0,80,0,2,0,330,0,4,1924.38,2025-01-28 06:00:00,1845,1,1,1,1,1.0,High,Very high click events; Extreme mouse movement; No touch events on Mobile
245,445,1,8,11,0,11,0.0,119,4,2,2,-330,0,2,637.84,2024-04-15 02:00:00,299,0,0,0,0,0.07115473903112465,Low,
341,448,0,7,5,11,7,2.41,76,3,0,0,60,2,5,96.07,2024-04-24 21:00:00,0,0,0,0,0,0.09259879216588746,Low,
455,449,1,6,15,0,14,0.0,10,2,3,0,60,1,5,186.36,2025-02-19 04:00:00,33,0,1,0,1,0.06924559424878374,Low,
245,450,0,8,8,5,5,0.7,11,0,1,1,330,1,5,2201.13,2025-01-08 02:00:00,0,0,0,0,0,0.07635414601699006,Low,
277,451,0,7,6,8,4,0.92,81,2,3,1,0,0,0,152.16,2024-08-08 05:00:00,0,0,0,0,0,0.07795440759063273,Low,
254,452,1,5,16,0,14,0.0,28,2,1,2,60,2,0,358.23,2025-06-18 00:00:00,63,0,0,0,0,0.06531802845478216,Low,
186,453,0,4,4,13,7,0.42,10,4,0,1,-330,2,2,705.94,2024-04-30 04:00:00,0,0,1,0,1,0.12476460772685634,Low,
291,454,1,6,15,0,10,0.0,50,0,1,1,0,1,1,2367.57,2024-09-27 22:00:00,133,0,0,0,0,0.09664479015604895,Low,
144,455,0,5,4,9,1,0.67,72,3,1,2,-330,1,1,118.17,2024-10-24 18:00:00,0,0,0,0,0,0.08936067332300579,Low,
189,456,1,33,3,0,10,0.0,35,3,1,0,330,2,1,8547.760692865075,2024-05-25 02:00:00,1917,1,1,1,1,0.9994117647058823,High,Large transaction at odd hour; Very high click events; Extreme mouse movement
241,457,0,3,6,7,2,1.15,114,3,1,2,0,0,5,332.79,2024-03-28 23:00:00,0,0,0,0,0,0.08125088213449423,Low,
207,459,1,7,13,0,12,0.0,92,1,3,0,60,0,2,938.9,2024-07-01 04:00:00,272,0,0,0,0,0.05734456028632625,Low,
213,460,1,5,10,0,18,0.0,36,0,3,2,60,1,2,773.27,2024-01-10 00:00:00,84,0,0,0,0,0.058729927606406745,Low,
127,461,0,7,5,11,5,1.64,126,1,0,0,480,1,1,2456.17,2025-06-12 11:00:00,0,0,0,0,0,0.09096360511314842,Low,
73,462,0,5,7,9,5,0.97,94,1,1,2,330,2,2,485.64,2024-06-04 06:00:00,0,0,0,0,0,0.08491474268548657,Low,
334,463,1,9,10,0,12,0.0,10,1,1,1,0,2,3,16921.67653900259,2024-08-14 03:00:00,226,1,1,1,1,0.995724209379191,High,Large transaction at odd hour; Unusual time on page; Extremely large transaction
266,464,1,13,8,0,18,0.0,72,4,1,1,480,1,0,408.25,2025-01-31 23:00:00,173,0,0,0,0,0.05750850701661296,Low,
310,465,0,9,6,7,5,1.42,10,4,0,1,-330,0,1,566.98,2024-11-22 03:00:00,0,0,1,0,1,0.09155587331240661,Low,
475,466,0,7,7,8,4,1.95,107,2,1,0,330,0,1,1329.35,2024-03-08 07:00:00,0,0,0,0,0,0.07321955909684277,Low,
345,467,1,3,17,0,20,0.0,42,2,1,0,60,0,0,733.02,2024-05-26 12:00:00,106,0,0,0,0,0.07555009252932313,Low,
458,468,1,5,16,0,12,0.0,257,0,2,0,-330,1,2,375.24,2024-02-26 01:00:00,700,0,0,0,0,0.07801786192400191,Low,
37,470,1,10,19,0,16,0.0,153,0,3,0,-330,0,0,172.78,2025-06-10 14:00:00,396,0,0,0,0,0.06466484507806114,Low,
487,471,0,4,7,11,5,0.92,79,4,2,2,-330,1,1,1328.38,2025-01-30 11:00:00,0,0,0,0,0,0.07683714439536224,Low,
153,472,1,7,6,0,12,0.0,26,2,3,0,-330,0,2,4160.99,2024-06-19 17:00:00,55,0,0,0,0,0.06380614972718002,Low,
346,473,1,6,16,0,15,0.0,20,2,3,1,330,1,4,6315.339789437871,2024-08-21 02:00:00,54,1,0,1,1,0.6159762667106402,Medium,No touch events on Mobile
487,474,0,3,12,5,4,0.88,37,1,0,0,480,2,2,201.69,2024-05-12 04:00:00,0,0,0,0,0,0.10288517060968104,Low,
337,475,1,9,11,0,19,0.0,58,3,3,0,330,0,2,3573.25,2024-06-02 13:00:00,167,0,0,0,0,0.08248164445125122,Low,
218,476,1,9,15,0,11,0.0,31,3,0,2,60,0,1,1357.6,2025-04-26 15:00:00,81,0,0,0,0,0.06235232733405497,Low,
254,477,1,3,10,0,15,0.0,65,3,1,0,0,2,1,671.55,2024-08-07 03:00:00,184,0,0,0,0,0.06638578713636853,Low,
217,478,1,7,10,0,18,0.0,16,4,2,0,60,0,4,92.27,2024-09-23 08:00:00,35,0,0,0,0,0.06846756033017637,Low,
6,479,1,10,15,0,12,0.0,342,3,1,1,0,2,5,2126.02,2024-08-30 23:00:00,812,0,0,0,0,0.22954691253321347,Low,
35,481,0,7,15,5,5,1.7,10,3,0,1,60,2,1,1898.92,2025-01-01 07:00:00,0,0,1,0,1,0.25098177883067335,Low,
209,482,1,10,11,0,22,0.0,241,1,1,1,480,1,2,3416.36,2024-12-10 05:00:00,574,0,0,0,0,0.10816878223841324,Low,
88,483,0,2,6,10,6,1.18,220,0,3,1,60,1,4,1259.7,2024-02-23 04:00:00,0,0,0,0,0,0.062299120157072924,Low,
29,484,0,4,4,6,5,1.02,67,4,2,2,0,2,2,574.3,2025-03-02 14:00:00,0,0,0,0,0,0.09728017916691253,Low,
359,485,0,8,7,7,3,0.96,116,2,3,1,330,1,2,275.88,2024-01-13 12:00:00,0,0,0,0,0,0.08575722027898877,Low,
282,486,1,7,9,0,17,0.0,51,1,2,2,0,2,2,374.53,2024-01-21 00:00:00,134,0,0,0,0,0.06859414840059445,Low,
135,487,1,13,10,0,13,0.0,89,3,0,2,480,1,4,1078.32,2025-04-01 18:00:00,237,0,0,0,0,0.08176058294461087,Low,
459,488,1,1,13,0,16,0.0,37,2,0,0,0,1,1,2821.11,2024-02-29 04:00:00,86,0,0,0,0,0.07900347823300534,Low,
49,489,1,37,6,0,21,0.0,32,1,0,2,-330,0,0,3478.61,2024-02-08 20:00:00,1678,1,1,1,1,0.9939686053808141,High,Very high click events; Extreme mouse movement; No touch events on Mobile
424,490,1,4,15,0,14,0.0,77,4,1,0,0,0,5,995.6,2025-05-18 17:00:00,173,0,0,0,0,0.057511600552326916,Low,
60,492,0,2,9,12,2,0.44,62,3,0,1,0,0,4,59.88,2024-04-26 16:00:00,0,0,0,0,0,0.07613327005936082,Low,
51,493,1,9,8,0,13,0.0,77,4,3,2,60,1,1,188.69,2024-02-13 08:00:00,194,0,0,0,0,0.06954565363637248,Low,
140,494,1,6,14,0,15,0.0,30,1,3,2,60,0,2,4502.19,2024-11-04 22:00:00,74,0,0,0,0,0.06063753187696925,Low,
439,495,1,10,16,0,11,0.0,41,2,0,0,330,0,0,390.45,2024-03-27 10:00:00,98,0,0,0,0,0.05268528947133384,Low,
389,496,0,6,7,2,9,0.78,10,0,1,0,-330,1,2,2563.81,2025-04-15 01:00:00,0,0,1,0,1,0.09772846815103514,Low,
403,497,1,7,7,0,13,0.0,10,3,0,2,330,0,0,3967.03,2025-05-16 21:00:00,27,0,1,0,1,0.08827472008532063,Low,
233,498,0,5,2,12,2,1.56,26,4,1,1,-330,0,4,4170.9,2024-11-30 19:00:00,0,0,0,0,0,0.07424501749080818,Low,
6,499,1,10,8,0,12,0.0,10,2,0,1,0,1,4,158.52,2025-01-24 15:00:00,27,0,1,0,1,0.1427231292373331,Low,
6,500,0,5,9,9,3,1.22,10,2,2,0,-330,2,2,276.57,2025-05-24 03:00:00,0,0,1,0,1,0.1407918171033764,Low,
373,501,0,2,4,12,5,1.08,150,0,3,1,480,1,0,926.13,2024-02-28 14:00:00,0,0,0,0,0,0.057678335401027035,Low,
312,503,1,3,13,0,21,0.0,10,1,0,0,0,2,3,576.75,2024-03-24 18:00:00,30,0,1,0,1,0.09803306940197454,Low,
373,504,1,9,22,0,14,0.0,96,0,2,0,-330,0,5,682.09,2025-05-24 16:00:00,232,0,0,0,0,0.06012673055730984,Low,
109,505,1,8,10,0,20,0.0,28,0,3,0,-330,1,2,1112.0,2025-02-03 16:00:00,80,0,0,0,0,0.060092645998946585,Low,
39,506,1,4,12,0,12,0.0,184,1,3,1,60,1,3,4105.83,2024-02-22 03:00:00,483,0,0,0,0,0.06911463232261698,Low,
463,507,0,1,6,10,5,1.38,59,1,2,1,-330,1,4,1005.48,2024-02-24 22:00:00,0,0,0,0,0,0.07235286190716843,Low,
324,508,0,6,5,9,4,0.72,32,1,2,1,330,0,2,858.59,2024-01-11 15:00:00,0,0,0,0,0,0.08140370602730129,Low,
88,509,0,23,6,13,9,2.58,65,2,3,0,480,2,0,11358.728987605233,2024-06-29 01:00:00,1079,1,1,1,1,1.0,High,Large transaction at odd hour; Extremely large transaction
396,510,0,4,7,7,4,1.08,43,2,2,1,60,1,4,226.51,2024-04-06 11:00:00,0,0,0,0,0,0.08358812212879291,Low,
346,511,1,10,11,0,12,0.0,74,3,1,1,0,1,3,983.62,2024-07-13 21:00:00,198,0,0,0,0,0.06857862664637362,Low,
387,512,1,4,17,0,25,0.0,10,3,3,2,330,1,1,1926.8,2024-04-25 15:00:00,21,0,1,0,1,0.09851360724720333,Low,
444,514,0,6,4,5,4,0.85,522,0,3,0,0,2,2,1347.93,2024-10-23 21:00:00,0,0,0,0,0,0.1030600312843907,Low,
46,515,1,8,7,0,15,0.0,49,0,0,2,330,0,3,2090.78,2024-07-16 06:00:00,125,0,0,0,0,0.07451775368213466,Low,
14,516,0,6,11,11,7,0.74,38,3,3,0,60,2,0,3254.65,2025-03-28 12:00:00,0,0,0,0,0,0.07699659069935536,Low,
64,517,1,8,17,0,19,0.0,111,4,0,2,0,2,3,868.57,2024-05-25 10:00:00,304,0,0,0,0,0.06819273340717365,Low,
210,518,1,10,21,0,9,0.0,40,0,1,0,330,2,4,1919.54,2025-05-07 09:00:00,89,0,0,0,0,0.08684504497329656,Low,
444,519,0,7,9,7,3,0.59,161,4,2,1,0,0,5,782.25,2024-08-17 07:00:00,0,0,0,0,0,0.0733899894720377,Low,
420,520,1,7,2,0,17,0.0,54,4,1,2,330,1,4,3049.28,2025-04-09 19:00:00,128,0,0,0,0,0.07186549630990693,Low,
147,521,0,3,5,7,5,2.58,114,1,3,0,480,2,3,857.21,2025-01-26 18:00:00,0,0,0,0,0,0.23292401433986648,Low,
347,522,0,5,6,12,2,1.84,10,2,3,0,60,0,2,1699.92,2025-05-12 23:00:00,0,0,1,0,1,0.0845412652091639,Low,
356,523,0,4,2,12,3,1.08,168,3,2,1,480,0,1,11.07,2024-05-29 10:00:00,0,0,0,0,0,0.08570873877518176,Low,
64,525,0,6,3,5,4,1.37,119,2,1,0,480,2,4,762.08,2025-03-21 12:00:00,0,0,0,0,0,0.1072856682386417,Low,
301,526,0,6,3,8,3,0.37,21,3,1,0,-330,1,4,1199.9,2025-02-15 07:00:00,0,0,0,0,0,0.07410120616056794,Low,
380,527,0,7,4,6,4,0.7,14,2,3,0,0,0,4,1537.25,2025-01-18 12:00:00,0,0,0,0,0,0.056680988325407106,Low,
496,528,1,6,13,0,20,0.0,34,3,0,0,480,2,0,292.11,2024-03-09 07:00:00,100,0,0,0,0,0.06284739903362584,Low,
428,529,1,9,15,0,17,0.0,335,2,3,1,330,2,4,1513.15,2024-04-24 02:00:00,814,1,0,1,0,0.2827234813404931,Low,
347,530,0,1,7,8,6,1.42,26,1,3,1,60,0,4,2067.3,2024-08-12 20:00:00,0,0,0,0,0,0.08363631453265218,Low,
377,531,1,8,7,0,16,0.0,54,4,2,0,-330,1,3,492.95,2024-05-01 07:00:00,123,0,0,0,0,0.06695761877059106,Low,
210,532,1,6,13,0,10,0.0,10,3,3,0,60,0,5,653.85,2025-02-18 22:00:00,34,0,1,0,1,0.09001017413161069,Low,
172,533,1,4,13,0,20,0.0,45,4,2,1,-330,2,5,3614.57,2024-01-31 03:00:00,109,0,0,0,0,0.07799559518325153,Low,
107,534,0,3,8,10,8,1.6,76,3,1,0,330,1,1,377.33,2025-05-07 05:00:00,0,0,0,0,0,0.0786744954876799,Low,
484,536,0,4,3,7,3,1.32,275,3,3,1,480,0,1,686.65,2024-10-16 21:00:00,0,0,0,0,0,0.08351012354450404,Low,
248,537,1,11,10,0,18,0.0,65,1,1,1,480,1,1,1916.51,2025-06-29 17:00:00,168,0,0,0,0,0.0664627561314298,Low,
489,538,0,1,5,10,6,0.86,153,2,1,2,-330,0,2,9195.23874613813,2024-09-02 02:00:00,0,1,1,1,1,0.9634317730625794,High,Large transaction at odd hour
334,539,0,6,6,9,4,0.53,71,3,1,0,480,2,1,1056.16,2024-03-24 11:00:00,0,0,0,0,0,0.08464542911827996,Low,
27,540,0,5,8,6,4,1.48,10,2,1,1,330,0,5,2055.53,2025-05-23 04:00:00,0,0,1,0,1,0.14204350405657037,Low,
256,541,0,5,7,4,7,0.79,34,1,1,2,480,1,0,100.42,2024-07-02 22:00:00,0,0,0,0,0,0.07451458506868804,Low,
282,542,0,3,11,11,3,1.22,77,0,2,1,0,1,4,417.0,2024-09-15 06:00:00,0,0,0,0,0,0.08284045506643793,Low,
21,543,1,8,18,0,13,0.0,270,4,2,0,480,1,0,1271.95,2024-04-08 10:00:00,686,0,0,0,0,0.10265872140588944,Low,
216,544,0,7,5,19,4,0.75,176,3,1,0,-330,2,4,447.61,2024-02-06 13:00:00,0,0,0,0,0,0.16266575916050527,Low,
330,545,1,7,14,0,17,0.0,23,1,1,2,-330,0,2,2535.91,2024-03-24 18:00:00,50,0,0,0,0,0.06400549264803362,Low,
66,547,0,4,5,7,4,1.93,22,2,2,0,480,0,3,1668.47,2024-09-17 15:00:00,0,0,0,0,0,0.08073063176232426,Low,
227,548,0,5,5,7,5,0.91,20,3,3,2,480,1,3,1118.0,2024-10-20 23:00:00,0,0,0,0,0,0.07511845316670125,Low,
143,549,1,6,15,0,14,0.0,230,2,1,2,330,2,0,235.39,2025-06-03 07:00:00,575,0,0,0,0,0.0692005352382194,Low,
295,550,1,7,15,0,11,0.0,172,0,1,2,0,0,1,1690.49,2024-10-09 19:00:00,441,0,0,0,0,0.06432380931074418,Low,
130,551,0,7,5,11,4,1.16,134,3,3,0,480,0,4,273.41,2025-06-15 22:00:00,0,0,0,0,0,0.06758226963697155,Low,
374,552,1,5,10,0,20,0.0,44,4,1,1,0,2,4,4166.0,2024-12-20 09:00:00,79,0,0,0,0,0.0684916476021524,Low,
94,553,0,8,8,8,2,0.97,63,3,0,1,-330,2,2,115.45,2025-01-27 14:00:00,0,0,0,0,0,0.09787346233949844,Low,
46,554,1,11,11,0,15,0.0,56,4,0,0,330,0,5,774.56,2024-05-23 04:00:00,138,0,0,0,0,0.08199100254250374,Low,
64,555,1,6,8,0,13,0.0,26,2,1,2,480,2,1,500.58,2024-08-13 02:00:00,60,0,0,0,0,0.06877217348917705,Low,
41,556,0,6,4,8,7,1.74,63,3,3,0,60,2,2,1655.78,2024-07-01 10:00:00,0,0,0,0,0,0.10869615265829109,Low,
180,559,0,7,7,7,4,1.82,10,1,2,0,60,1,5,1664.63,2024-09-01 21:00:00,0,0,1,0,1,0.1069084684482602,Low,
64,560,0,4,5,8,6,0.65,12,1,0,2,-330,1,2,2094.16,2024-01-19 04:00:00,0,0,0,0,0,0.07213207136199105,Low,
401,561,1,13,21,0,13,0.0,195,0,3,2,-330,1,3,2271.5,2024-04-09 19:00:00,512,0,0,0,0,0.11084642072602452,Low,
250,562,0,5,4,9,10,0.52,125,1,1,0,60,0,4,388.05,2025-04-10 01:00:00,0,0,0,0,0,0.07392757397169471,Low,
259,563,0,5,4,4,5,1.78,49,0,0,2,60,0,2,1532.94,2024-11-14 00:00:00,0,0,0,0,0,0.08560713327864918,Low,
82,564,0,4,5,11,7,1.39,65,2,2,0,0,2,2,380.71,2025-06-08 06:00:00,0,0,0,0,0,0.0919485323934066,Low,
34,565,0,4,4,13,8,0.17,41,4,2,1,-330,2,2,1264.82,2024-04-16 10:00:00,0,0,0,0,0,0.08950991308094845,Low,
347,566,0,6,9,7,7,1.09,121,2,2,1,60,1,2,973.46,2025-06-15 05:00:00,0,0,0,0,0,0.07455102041063565,Low,
494,567,1,14,10,0,10,0.0,138,4,1,2,60,2,3,2339.93,2024-03-09 15:00:00,367,0,0,0,0,0.06110352407281114,Low,
18,568,1,10,9,0,26,0.0,129,4,0,2,330,1,4,583.31,2024-07-06 02:00:00,304,0,0,0,0,0.15253087390408768,Low,
160,570,0,7,6,8,6,0.74,115,0,1,1,60,0,0,55.83,2024-05-18 14:00:00,0,0,0,0,0,0.08081668229763121,Low,
356,571,1,7,15,0,15,0.0,20,1,3,2,60,2,4,691.67,2024-03-20 20:00:00,52,0,0,0,0,0.06153903417497652,Low,
214,572,0,1,13,12,5,2.33,37,1,0,1,60,1,5,2774.21,2025-01-13 23:00:00,0,0,0,0,0,0.20927605382005524,Low,
203,573,1,10,9,0,17,0.0,57,0,3,2,480,1,1,891.38,2024-10-04 20:00:00,146,0,0,0,0,0.06491581552343689,Low,
221,574,0,3,10,13,4,1.93,36,0,2,1,60,2,3,2557.56,2024-01-27 02:00:00,0,0,0,0,0,0.08571670704411904,Low,
204,575,0,5,6,8,4,2.18,126,2,0,1,-330,0,3,434.78,2024-09-28 06:00:00,0,0,0,0,0,0.08471617851090811,Low,
465,576,1,9,15,0,12,0.0,35,0,1,2,480,2,0,422.05,2024-08-08 17:00:00,75,0,0,0,0,0.0500783611498166,Low,
